Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1617074299.48856,1617074299.496177,2584,7.616996765136719,40,14,13162,13,5,10625,1921,
1617074299.516104,1617074299.518597,2585,2.4929046630859375,40,3,3836,3,0,3704,0,
1617074309.546683,1617074309.549566,2586,2.8829574584960938,40,3,3836,3,0,3704,0,
1617074319.728196,1617074319.747883,2587,19.687175750732422,40,26,19481,21,9,16289,2048,
1617074319.769313,1617074320.004415,2588,235.10193824768066,40,35,26036,24,15,21746,2750,
1617074320.175601,1617074320.178146,2589,2.544879913330078,40,3,3836,3,0,3704,0,
1617074330.054128,1617074330.057139,2590,3.010988235473633,40,3,3836,3,0,3704,0,
1617074340.239868,1617074340.243809,2591,3.941059112548828,40,3,3836,3,0,3704,0,
1617074350.120128,1617074375.576307,2592,25456.17914199829,40,35,23173,13,26,10627,11006,
1617074350.300149,1617074350.30253,2593,2.3810863494873047,40,3,3836,3,0,3704,0,
1617074360.629426,1617074387.582468,2594,26953.042030334473,40,37,16711,13,28,10617,4466,
1617074360.657574,1617074360.664295,2595,6.721019744873047,40,13,13077,13,4,10625,1880,
1617074360.683114,1617074387.637946,2596,26954.831838607788,40,37,16718,13,28,10624,4466,
1617074360.711975,1617074386.175011,2597,25463.035821914673,40,35,23173,13,26,10627,11006,
1617074361.792803,1617074361.840654,2598,47.850847244262695,40,26,19499,21,9,16305,2050,
1617074362.011737,1617074362.014217,2599,2.4797916412353516,40,3,3836,3,0,3704,0,
1617074371.892777,1617074371.89574,2600,2.9630661010742188,40,3,3836,3,0,3704,0,
1617074382.076328,1617074409.023311,2601,26946.982860565186,40,37,16713,13,28,10619,4466,
1617074382.105001,1617074382.107473,2602,2.471923828125,40,3,3836,3,0,3704,0,
1617074392.133947,1617074392.136553,2603,2.6061534881591797,40,3,3836,3,0,3704,0,
1617074402.164312,1617074402.171367,2604,7.055044174194336,40,14,13157,13,5,10620,1921,
1617074402.190437,1617074429.20428,2605,27013.842821121216,40,45,29513,24,25,21739,5794,
1617074402.251383,1617074402.259219,2606,7.835865020751953,40,13,13076,13,4,10624,1880,
1617074402.278872,1617074429.290882,2607,27012.010097503662,40,42,21513,19,27,16203,3462,
1617074402.687897,1617074402.69625,2608,8.352994918823242,40,14,13165,13,5,10628,1921,
1617074402.7173,1617074402.719911,2609,2.6111602783203125,40,3,3836,3,0,3704,0,
1617074413.201003,1617074413.277168,2610,76.16496086120605,40,32,25499,24,12,21726,2365,
1617074413.297621,1617074413.532093,2611,234.47203636169434,40,29,19987,19,14,16215,2496,
1617074413.550174,1617074413.552778,2612,2.6040077209472656,40,3,3836,3,0,3704,0,
1617074423.731848,1617074423.734242,2613,2.393960952758789,40,3,3836,3,0,3704,0,
1617074433.760961,1617074460.71258,2614,26951.618909835815,40,37,16718,13,28,10624,4466,
1617074433.791144,1617074433.873383,2615,82.23915100097656,40,27,19579,21,10,16309,2082,
1617074433.893313,1617074434.207782,2616,314.4690990447998,40,26,19580,21,11,16316,2120,
1617074434.227755,1617074459.706303,2617,25478.54781150818,40,35,23171,13,26,10625,11006,
1617074434.707902,1617074434.710764,2618,2.8619766235351562,40,3,3836,3,0,3704,0,
1617074444.285793,1617074444.288582,2619,2.789020538330078,40,3,3836,3,0,3704,0,
1617074454.316228,1617074454.318329,2620,2.1011829376220703,40,3,3836,3,0,3704,0,
1617074464.347201,1617074464.355664,2621,8.462905883789062,40,14,13165,13,5,10628,1921,
1617074464.376017,1617074464.378862,2622,2.8448104858398438,40,3,3836,3,0,3704,0,
1617074474.556189,1617074474.558678,2623,2.488851547241211,40,3,3836,3,0,3704,0,
1617074484.584674,1617074484.587165,2624,2.4912357330322266,40,3,3836,3,0,3704,0,
1617074494.464107,1617074494.467157,2625,3.0498504638671875,40,3,3836,3,0,3704,0,
1617074504.490661,1617074504.593124,2626,102.4630069732666,40,33,25860,26,11,22291,2117,
1617074504.615213,1617074504.672827,2627,57.61408805847168,40,25,19815,19,10,16205,2510,
