Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
294,7.985115051269531,0,18,15910,17,5,13197,1921,
295,6.227970123291016,0,18,15909,17,5,13196,1921,
296,7.519006729125977,0,16,15722,15,5,13097,1921,
297,7.236003875732422,0,18,15903,17,5,13190,1921,
298,7.380962371826172,0,18,15905,17,5,13192,1921,
299,9.924888610839844,0,16,15723,15,5,13098,1921,
300,6.662845611572266,0,18,15909,17,5,13196,1921,
301,7.245063781738281,0,18,15912,17,5,13199,1921,
302,8.265972137451172,0,16,15733,15,5,13108,1921,
303,9.222030639648438,0,16,15733,15,5,13108,1921,
304,6.805181503295898,0,16,15728,15,5,13103,1921,
305,7.588863372802734,0,16,15728,15,5,13103,1921,
306,8.090972900390625,0,16,15728,15,5,13103,1921,
307,7.716894149780273,0,16,15732,15,5,13107,1921,
308,6.802082061767578,0,16,15721,15,5,13096,1921,
309,7.009983062744141,0,16,15728,15,5,13103,1921,
310,7.316112518310547,0,16,15731,15,5,13106,1921,
311,8.432149887084961,0,16,15729,15,5,13104,1921,
312,7.5588226318359375,0,18,15907,17,5,13194,1921,
313,6.454944610595703,0,18,15914,17,5,13201,1921,
314,6.783008575439453,0,18,15908,17,5,13195,1921,
315,8.208036422729492,0,16,15728,15,5,13103,1921,
316,7.330894470214844,0,18,15904,17,5,13191,1921,
317,7.385969161987305,0,18,15906,17,5,13193,1921,
318,7.745027542114258,0,16,15723,15,5,13098,1921,
319,8.733034133911133,0,16,15730,15,5,13105,1921,
320,8.55708122253418,0,18,15905,17,5,13192,1921,
321,6.805896759033203,0,18,15904,17,5,13191,1921,
322,8.597850799560547,0,16,15733,15,5,13108,1921,
323,8.027076721191406,0,16,15727,15,5,13102,1921,
324,7.436037063598633,0,16,15721,15,5,13096,1921,
325,6.635189056396484,0,18,15903,17,5,13190,1921,
326,6.925106048583984,0,16,15722,15,5,13097,1921,
327,8.243799209594727,0,16,15729,15,5,13104,1921,
328,8.067131042480469,0,16,15731,15,5,13106,1921,
329,6.477832794189453,0,18,15903,17,5,13190,1921,
330,8.031845092773438,0,16,15730,15,5,13105,1921,
331,8.260011672973633,0,16,15723,15,5,13098,1921,
332,7.641077041625977,0,18,15912,17,5,13199,1921,
333,7.644891738891602,0,16,15730,15,5,13105,1921,
334,6.947994232177734,0,18,15904,17,5,13191,1921,
335,7.091999053955078,0,16,15721,15,5,13096,1921,
336,7.737874984741211,0,16,15724,15,5,13099,1921,
337,6.681203842163086,0,18,15913,17,5,13200,1921,
338,8.117198944091797,0,16,15727,15,5,13102,1921,
339,6.961822509765625,0,16,15723,15,5,13098,1921,
340,7.417917251586914,0,16,15733,15,5,13108,1921,
341,8.270025253295898,0,16,15730,15,5,13105,1921,
342,7.956027984619141,0,18,15913,17,5,13200,1921,
343,7.934808731079102,0,16,15729,15,5,13104,1921,
344,6.826162338256836,0,18,15916,17,5,13203,1921,
345,8.085966110229492,0,16,15723,15,5,13098,1921,
346,6.907939910888672,0,18,15904,17,5,13191,1921,
347,7.670879364013672,0,18,15904,17,5,13191,1921,
348,7.380008697509766,0,16,15728,15,5,13103,1921,
349,7.28607177734375,0,18,15904,17,5,13191,1921,
350,8.565902709960938,0,16,15731,15,5,13106,1921,
351,7.436990737915039,0,16,15721,15,5,13096,1921,
352,7.750034332275391,0,18,15913,17,5,13200,1921,
353,8.452177047729492,0,16,15729,15,5,13104,1921,
354,6.911993026733398,0,16,15724,15,5,13099,1921,
355,8.131980895996094,0,16,15731,15,5,13106,1921,
356,8.17108154296875,0,18,15915,17,5,13202,1921,
357,8.350133895874023,0,16,15725,15,5,13100,1921,
358,6.699085235595703,0,16,15726,15,5,13101,1921,
