Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
75,6.491899490356445,0,11,8923,10,5,6518,1921,
76,8.974075317382812,0,11,8927,10,5,6522,1921,
77,6.349086761474609,0,11,8927,10,5,6522,1921,
78,6.120920181274414,0,11,8935,10,5,6530,1921,
79,6.357908248901367,0,11,8930,10,5,6525,1921,
80,5.843877792358398,0,11,8928,10,5,6523,1921,
81,5.404949188232422,0,11,8935,10,5,6530,1921,
82,7.576942443847656,0,11,8937,10,5,6532,1921,
83,6.414890289306641,0,11,8927,10,5,6522,1921,
84,6.653070449829102,0,11,8923,10,5,6518,1921,
85,6.502866744995117,0,11,8932,10,5,6527,1921,
86,6.309986114501953,0,11,8926,10,5,6521,1921,
87,5.585908889770508,0,11,8922,10,5,6517,1921,
88,6.597995758056641,0,11,8920,10,5,6515,1921,
89,6.744146347045898,0,11,8923,10,5,6518,1921,
90,5.527973175048828,0,11,8924,10,5,6519,1921,
91,6.766080856323242,0,11,8923,10,5,6518,1921,
92,7.083892822265625,0,11,8924,10,5,6519,1921,
93,6.501197814941406,0,11,8925,10,5,6520,1921,
94,7.169008255004883,0,11,8921,10,5,6516,1921,
95,5.093097686767578,0,11,8921,10,5,6516,1921,
96,6.633996963500977,0,11,8924,10,5,6519,1921,
97,5.758047103881836,0,11,8929,10,5,6524,1921,
98,7.827997207641602,0,11,8926,10,5,6521,1921,
99,6.35218620300293,0,11,8932,10,5,6527,1921,
100,5.653142929077148,0,11,8925,10,5,6520,1921,
101,6.996870040893555,0,11,8931,10,5,6526,1921,
102,5.626916885375977,0,11,8929,10,5,6524,1921,
103,5.071878433227539,0,11,8934,10,5,6529,1921,
104,5.7849884033203125,0,11,8928,10,5,6523,1921,
105,5.218982696533203,0,11,8924,10,5,6519,1921,
106,6.513118743896484,0,11,8933,10,5,6528,1921,
107,5.861997604370117,0,11,8935,10,5,6530,1921,
108,8.530139923095703,0,11,8930,10,5,6525,1921,
109,5.725860595703125,0,11,8924,10,5,6519,1921,
110,5.937099456787109,0,11,8923,10,5,6518,1921,
111,6.972074508666992,0,11,8926,10,5,6521,1921,
112,6.804943084716797,0,11,8933,10,5,6528,1921,
113,6.5898895263671875,0,11,8931,10,5,6526,1921,
114,10.329008102416992,0,11,8936,10,5,6531,1921,
115,6.046056747436523,0,11,8935,10,5,6530,1921,
116,5.772113800048828,0,11,8924,10,5,6519,1921,
117,7.998943328857422,0,11,8931,10,5,6526,1921,
118,6.118059158325195,0,11,8921,10,5,6516,1921,
119,6.589174270629883,0,11,8921,10,5,6516,1921,
120,6.1740875244140625,0,11,8923,10,5,6518,1921,
121,5.641937255859375,0,11,8927,10,5,6522,1921,
122,4.969120025634766,0,11,8924,10,5,6519,1921,
123,5.685091018676758,0,11,8924,10,5,6519,1921,
124,5.920886993408203,0,11,8934,10,5,6529,1921,
125,6.120920181274414,0,11,8924,10,5,6519,1921,
126,7.583141326904297,0,11,8926,10,5,6521,1921,
127,7.058143615722656,0,11,8930,10,5,6525,1921,
128,6.66499137878418,0,11,8929,10,5,6524,1921,
129,5.822896957397461,0,11,8933,10,5,6528,1921,
130,6.911993026733398,0,11,8930,10,5,6525,1921,
131,6.083011627197266,0,11,8923,10,5,6518,1921,
132,6.888151168823242,0,11,8924,10,5,6519,1921,
133,6.165981292724609,0,11,8923,10,5,6518,1921,
134,5.85484504699707,0,11,8926,10,5,6521,1921,
135,5.692005157470703,0,11,8925,10,5,6520,1921,
136,7.194995880126953,0,11,8923,10,5,6518,1921,
137,5.92494010925293,0,11,8927,10,5,6522,1921,
138,6.9580078125,0,11,8931,10,5,6526,1921,
139,7.275104522705078,0,11,8926,10,5,6521,1921,
140,6.363153457641602,0,11,8929,10,5,6524,1921,
141,5.711078643798828,0,11,8931,10,5,6526,1921,
142,5.763053894042969,0,11,8929,10,5,6524,1921,
143,5.45501708984375,0,11,8925,10,5,6520,1921,
144,6.561994552612305,0,11,8920,10,5,6515,1921,
145,6.3190460205078125,0,11,8924,10,5,6519,1921,
146,5.601167678833008,0,11,8921,10,5,6516,1921,
147,5.782127380371094,0,11,8926,10,5,6521,1921,
148,6.454944610595703,0,11,8933,10,5,6528,1921,
149,6.165981292724609,0,11,8928,10,5,6523,1921,
150,6.499052047729492,0,11,8924,10,5,6519,1921,
151,6.299018859863281,0,11,8934,10,5,6529,1921,
152,5.23686408996582,0,11,8924,10,5,6519,1921,
153,7.18998908996582,0,11,8922,10,5,6517,1921,
154,6.201982498168945,0,11,8936,10,5,6531,1921,
155,6.521940231323242,0,11,8927,10,5,6522,1921,
156,6.963968276977539,0,11,8931,10,5,6526,1921,
157,7.086992263793945,0,11,8932,10,5,6527,1921,
158,8.060932159423828,0,11,8928,10,5,6523,1921,
159,6.766080856323242,0,11,8923,10,5,6518,1921,
160,6.866931915283203,0,11,8925,10,5,6520,1921,
161,6.330013275146484,0,11,8925,10,5,6520,1921,
162,7.684946060180664,0,11,8926,10,5,6521,1921,
163,5.634069442749023,0,11,8929,10,5,6524,1921,
164,6.825923919677734,0,11,8931,10,5,6526,1921,
165,5.446910858154297,0,13,9160,12,5,6667,1921,
166,5.478858947753906,0,11,8936,10,5,6531,1921,
167,5.773782730102539,0,11,8926,10,5,6521,1921,
168,5.650997161865234,0,11,8925,10,5,6520,1921,
169,4.9419403076171875,0,11,8928,10,5,6523,1921,
170,4.928112030029297,0,11,8924,10,5,6519,1921,
171,6.531000137329102,0,11,8923,10,5,6518,1921,
172,6.080150604248047,0,11,8932,10,5,6527,1921,
173,6.947994232177734,0,11,8926,10,5,6521,1921,
174,6.601095199584961,0,11,8930,10,5,6525,1921,
175,6.65593147277832,0,11,8926,10,5,6521,1921,
176,6.700038909912109,0,11,8932,10,5,6527,1921,
177,5.082845687866211,0,11,8924,10,5,6519,1921,
178,5.396842956542969,0,11,8925,10,5,6520,1921,
179,6.134986877441406,0,11,8929,10,5,6524,1921,
180,6.766080856323242,0,11,8921,10,5,6516,1921,
181,7.454156875610352,0,11,8927,10,5,6522,1921,
182,7.169008255004883,0,11,8926,10,5,6521,1921,
183,5.3958892822265625,0,11,8933,10,5,6528,1921,
184,7.121086120605469,0,11,8922,10,5,6517,1921,
185,5.913019180297852,0,11,8923,10,5,6518,1921,
186,6.186962127685547,0,11,8923,10,5,6518,1921,
187,6.268978118896484,0,11,8925,10,5,6520,1921,
188,5.630016326904297,0,11,8931,10,5,6526,1921,
189,6.1969757080078125,0,11,8926,10,5,6521,1921,
190,7.748126983642578,0,11,8920,10,5,6515,1921,
191,6.846904754638672,0,11,8923,10,5,6518,1921,
192,6.947040557861328,0,11,8936,10,5,6531,1921,
193,8.183002471923828,0,11,8935,10,5,6530,1921,
194,6.923913955688477,0,11,8929,10,5,6524,1921,
195,5.706071853637695,0,11,8933,10,5,6528,1921,
196,5.3501129150390625,0,11,8935,10,5,6530,1921,
197,7.483959197998047,0,11,8930,10,5,6525,1921,
198,5.482912063598633,0,11,8928,10,5,6523,1921,
199,6.442785263061523,0,11,8927,10,5,6522,1921,
200,6.450891494750977,0,11,8929,10,5,6524,1921,
201,6.202936172485352,0,11,8929,10,5,6524,1921,
202,5.683183670043945,0,11,8929,10,5,6524,1921,
203,7.810115814208984,0,11,8936,10,5,6531,1921,
204,7.133960723876953,0,11,8921,10,5,6516,1921,
205,6.2961578369140625,0,11,8920,10,5,6515,1921,
206,6.213903427124023,0,11,8937,10,5,6532,1921,
207,6.588935852050781,0,11,8935,10,5,6530,1921,
208,6.958961486816406,0,11,8930,10,5,6525,1921,
209,6.7081451416015625,0,11,8934,10,5,6529,1921,
210,6.839990615844727,0,11,8925,10,5,6520,1921,
211,6.288051605224609,0,11,8932,10,5,6527,1921,
212,7.196903228759766,0,11,8928,10,5,6523,1921,
213,5.95402717590332,0,11,8934,10,5,6529,1921,
214,6.837129592895508,0,11,8930,10,5,6525,1921,
215,6.125211715698242,0,11,8925,10,5,6520,1921,
216,5.415916442871094,0,11,8927,10,5,6522,1921,
